stream,ID,twi30agg,tpi30agg,accum30,vv30agg,vvsd30agg,npol30agg,NDVI_med,nppmmid30agg,deficitRS,cad30RS,decid30RS,Green_med,NIR_med,cpg30precip,NHDPlus,utm1,utm2,lon,Class,spatial_cluster80,spatial_cluster40,sb_med
X1,3835,5.79142570495605,0.607082784175873,30.7366390228271,-9.35750484466553,1.44804573059082,0.218082159757614,0.67436283826828,5533.1357421875,383,-6.94998168945312,0.180774301290512,493.512542724609,2093.43676757812,64031,0,202288.884,556120.4652,-114.924451870541,X1,10,77,9
X1,806,7.41088342666626,0.139553487300873,144.977935791016,-9.2223072052002,1.73553311824799,0.23409740626812,0.640652596950531,4526.5166015625,295,-2.36707472801208,0.142615273594856,513.17919921875,2124.07299804688,89470,0,209449.729900001,526174.8654,-114.799503439169,X1,108,61,3
X1,3738,9.93293952941895,-5.06864404678345,11671.0419921875,-8.92161846160889,2.31418061256409,0.276893585920334,0.672390699386597,5625.13232421875,242,-5.72676658630371,0.0845421999692917,411.273803710938,1832.52551269531,109727,0,169374.783600001,557864.8829,-115.37353774509,X1,7,7,6
X1,3492,5.71859788894653,-0.129482686519623,310.541015625,-6.85064220428467,1.5940705537796,0.315059155225754,0.530313372612,1776.43310546875,472,-9.28521633148193,0.075303889811039,613.09423828125,1995.05969238281,44849,0,181467.868100001,553057.910399999,-115.2044195803,X1,44,97,1
X1,478,6.09785079956055,-0.308010518550873,587.441284179688,-6.742271900177,2.47661304473877,0.330579489469528,0.718958139419556,6674.267578125,265,-7.36902666091919,0.137282162904739,357.689086914062,1696.75659179688,87006,1,158982.0188,528142.6721,-115.483844046779,X1,83,111,7
X1,3463,11.4523677825928,-0.567708313465118,41226.109375,-8.29515933990479,1.55245614051819,0.284356653690338,0.678414285182953,4934,389,-8.16683578491211,0.0820811241865158,576.872436523438,2495.78173828125,54420,2,185970.2388,552276.957699999,-115.142502056578,X1,72,69,1
X1,598,6.74490451812744,-0.17476399242878,188.698348999023,-6.59425497055054,2.17922115325928,0.328517347574234,0.740470886230469,6919.8916015625,246,-4.54138088226318,0.283351987600327,365.852813720703,1677.62976074219,87998,0,158246.2641,529403.996300001,-115.495094966699,X1,91,71,4
X1,3245,11.7629451751709,-2.48291015625,30507.72265625,-9.17738723754883,1.5439887046814,0.243014231324196,0.694905459880829,3357.47265625,391,-8.67416381835938,0.302862823009491,454.039825439453,1943.14331054688,51523,1,193195.884199999,549417.949100001,-115.041609151847,X1,16,100,2
X1,4072,5.48144340515137,0.296725809574127,106.951477050781,-3.62986540794373,6.13339757919312,-0.161914587020874,0.698763072490692,5913.751953125,224,-2.39351749420166,0.172542378306389,472.254089355469,2376.14184570312,97720,0,169590.9948,567082.3422,-115.380016821908,X1,51,49,1
X1,3532,10.0329494476318,-0.161573618650436,996.033447265625,-10.2563886642456,1.47373580932617,0.213788256049156,0.675830245018005,5163.19873046875,414,-9.73804569244385,0.0622283183038235,481.329010009766,2134.30810546875,46330,0,183246.400800001,553150.514799999,-115.18035528149,X1,54,104,1
X1,1459,7.11077260971069,0.369683146476746,227.101181030273,-10.1137790679932,2.32249426841736,0.247971221804619,0.696589529514313,6675.24267578125,246,-2.10104823112488,0.355138421058655,385.427856445312,1727.40393066406,79830,0,177310.557,534157.4844,-115.242035423341,X1,41,141,7
X1,488,8.32559776306152,-0.483317047357559,1301.65270996094,-8.58409214019775,1.68346333503723,0.266700088977814,0.734514832496643,6342.943359375,206,-5.66735410690308,0.444689929485321,401.406646728516,2038.52502441406,80805,0,165816.8171,527537.0052,-115.390842919937,X1,1,106,8
X1,4020,7.77611637115479,-1.35857474803925,1126.31030273438,-11.8128976821899,2.72545123100281,0.222161069512367,0.671440482139587,5452.47412109375,187,-2.04785966873169,0.28799906373024,368.617584228516,1625.03100585938,80929,1,174367.569599999,565416.9539,-115.31331751193,X1,55,190,2
X1,912,7.44389295578003,-0.774658203125,11330.869140625,-7.29797172546387,1.84462213516235,0.280320376157761,0.761565983295441,5365.43310546875,401,-7.91575479507446,0.239788249135017,476.794097900391,2534.22216796875,70430,1,212644.172599999,526522.873400001,-114.756603809338,X1,93,181,3
X1,215,8.93558883666992,-1.51453995704651,742.095092773438,-6.15561199188232,2.46955680847168,0.349420011043549,0.712066352367401,5149.22802734375,309,-4.94305515289307,0.196044459939003,399.036102294922,1740.22900390625,70230,0,207527.6393,520351.5087,-114.820147879292,X1,52,149,4
X1,540,7.37781095504761,-0.0592854805290699,963.050170898438,-8.54084491729736,1.63993203639984,0.256576389074326,0.702728986740112,5481.0234375,284,-3.86678624153137,0.362413614988327,477.937835693359,2213.193359375,66353,0,172207.962200001,527432.208699999,-115.304344244713,X1,43,178,9
X1,4019,9.23038578033447,-1.74415421485901,1781.17919921875,-8.71139812469482,1.54327356815338,0.254844188690186,0.766607940196991,6772.37158203125,199,-3.27133297920227,0.091580867767334,333.75537109375,2069.23583984375,91834,0,170812.0119,565759.2381,-115.362048419843,X1,75,208,1
X1,931,7.21570158004761,-4.11878776550293,2366.38891601562,-8.02289009094238,1.73232281208038,0.282576620578766,0.718987286090851,4898.2041015625,260,-3.1890127658844,0.280430436134338,475.924682617188,2266.52856445312,92670,1,209074.6975,527146.751499999,-114.805468450915,X1,99,101,3
X1,2362,7.94451236724854,-0.3636474609375,1035.63732910156,-9.13481330871582,1.52715003490448,0.256123304367065,0.710814416408539,6894.365234375,309,-6.87482976913452,0.22838519513607,368.170166015625,1654.90710449219,60948,0,176576.052300001,544586.8815,-115.262378187579,X1,33,179,3
X1,1867,9.12251377105713,0.0910508930683136,2129.96435546875,-7.03590154647827,1.98027384281158,0.28751814365387,0.732249736785889,5629.9755859375,346,-9.59406185150146,0.305208802223206,457.455627441406,2332.32983398438,73356,0,189575.5184,538766.4471,-115.080444164654,X1,34,182,6
X1,1171,7.60492563247681,-3.71624088287354,4618.49462890625,-6.73153162002563,2.35695123672485,0.339570194482803,0.714857339859009,5252.0146484375,353,-6.02676820755005,0.276196390390396,448.445068359375,2086.23974609375,86011,0,209929.033500001,528679.845699999,-114.795313079679,X1,108,52,3
X1,1728,7.40896320343018,-0.534044027328491,275.3671875,-10.0738220214844,1.74003565311432,0.22837170958519,0.616207540035248,2284.26416015625,276,-3.92141127586365,0.172855913639069,598.26220703125,2381.14721679688,95356,0,157240.1204,539887.034600001,-115.519604262707,X1,11,13,1
X1,3846,7.80251026153564,-1.05660676956177,244.284042358398,-8.85332012176514,1.58143317699432,0.254299640655518,0.714228332042694,5709.126953125,435,-10.0870666503906,0.127412706613541,447.248260498047,2139.8076171875,61091,0,200984.0834,556440.527000001,-114.942493918376,X1,74,60,9
X1,1920,7.63403797149658,-2.20387101173401,2423.921875,-5.94395160675049,2.78695631027222,0.339211076498032,0.724095463752747,5447.6279296875,266,-4.5663423538208,0.313018828630447,448.546630859375,2228.626953125,82507,0,188089.3835,539479.8509,-115.101274388567,X1,30,91,6
X1,2000,7.77008819580078,0.128770619630814,453.584991455078,-8.45651245117188,1.84264838695526,0.263173878192902,0.661303043365479,5793.787109375,272,-3.00501203536987,0.155103787779808,442.933288574219,1857.57397460938,69597,0,165762.266899999,542246.647299999,-115.406596524719,X1,47,106,1
X1,4017,7.96816968917847,-2.95217561721802,1001.96295166016,-8.97928237915039,1.75885546207428,0.258921295404434,0.767854392528534,6549.69873046875,190,-2.9528067111969,0.127553761005402,384.487457275391,2240.96118164062,91884,0,170798.7828,565698.3838,-115.362166365755,X1,75,208,1
X1,529,6.73656845092773,0.0938585102558136,185.507141113281,-11.2094402313232,1.80811762809753,0.20425046980381,0.622949481010437,2769.61865234375,233,-8.27196025848389,0.151347503066063,572.405334472656,2386.68481445312,82183,0,166179.297,527888.901799999,-115.386301412018,X1,37,66,8
X1,3813,4.52631187438965,2.72734928131104,28.6332988739014,-7.74536991119385,1.81259667873383,0.305448919534683,0.673426270484924,5582.1904296875,414,-7.07961463928223,0.160143435001373,482.618347167969,2028.01647949219,60860,0,202275.337400001,555895.251399999,-114.92442372955,X1,10,77,9
X1,898,7.00503206253052,-1.1160888671875,722.929016113281,-9.91819095611572,1.72210192680359,0.203907713294029,0.640498757362366,2010.76403808594,315,-5.69299793243408,0.0667962655425072,615.732727050781,2488.04028320312,92030,0,208756.784700001,526757.584899999,-114.80941249065,X1,99,41,3
X1,3129,7.43375492095947,-1.17072212696075,2900.94995117188,-10.9097366333008,2.03076386451721,0.216946482658386,0.679128527641296,5637.458984375,309,-2.34542155265808,0.30145326256752,494.583282470703,2206.2734375,72437,0,171142.2267,549982.986,-115.341520129406,X1,25,148,9
X1,2067,8.39017963409424,-0.951104044914246,1254.33923339844,-9.20913696289062,1.84880781173706,0.234010025858879,0.730290293693542,7068.0791015625,222,-3.45274949073792,0.0444024056196213,361.40771484375,1696.58911132812,103364,0,185028.9684,540892.7333,-115.144129085879,X1,80,184,5
X1,534,8.2266845703125,0.566514730453491,1674.37915039062,-7.54354190826416,1.59595549106598,0.314883857965469,0.688595473766327,5149.01318359375,392,-6.77575826644897,0.0851816311478615,465.338531494141,2067.87377929688,74129,0,210531.4334,523673.976399999,-114.782585530058,X1,104,17,3
X1,10708,6.28602933883667,-0.0381266288459301,520.068603515625,-8.93862056732178,1.88112318515778,0.259198635816574,0.692790031433105,6442.46044921875,254,-3.36338329315186,0.259290724992752,323.319030761719,1436.58142089844,73638,0,183902.421599999,525673.1647,-115.144511978699,X1,65,34,10
X1,3473,9.53216171264648,-2.97623705863953,1510.27758789062,-8.95890522003174,1.67680382728577,0.257179886102676,0.695059537887573,5089.5078125,295,-2.30085968971252,0.112694285809994,367.687896728516,1610.845703125,54291,0,190276.571699999,551988.0109,-115.08373365729,X1,77,78,2
X1,585,9.15443134307861,-1.76515030860901,2899.88452148438,-9.4128360748291,1.68005871772766,0.200083076953888,0.664892137050629,2126.216796875,331,-6.90903568267822,0.0348852127790451,572.794921875,2505.0439453125,80204,1,206672.779300001,524585.5913,-114.835602530307,X1,29,150,2
X1,3111,8.52216529846191,-2.47364640235901,2794.03491210938,-8.9374475479126,1.59642744064331,0.246113106608391,0.71381664276123,5130.7236328125,311,-6.0718297958374,0.256239265203476,483.746856689453,2227.5419921875,67495,0,189541.0285,548115.455700001,-115.089964968877,X1,34,182,2
X1,3845,9.62749576568604,0.129347056150436,1428.0263671875,-8.03661155700684,1.47861397266388,0.268396019935608,0.717071115970612,5754.78759765625,427,-10.1383953094482,0.0604116916656494,431.455963134766,2113.35009765625,61275,0,200822.6873,556416.714500001,-114.944665716029,X1,74,60,9
X1,3816,9.94229507446289,-3.20041227340698,7505.07080078125,-6.75563097000122,2.3298602104187,0.362344890832901,0.690335154533386,6410.42236328125,232,-2.86803126335144,0.0673727691173553,367.713165283203,1647.353515625,100115,1,171508.239700001,558904.492799999,-115.345602376098,X1,86,20,6
X1,3250,10.6732406616211,-0.633544921875,64681.39453125,-8.60279178619385,1.48570287227631,0.23977817595005,0.697147190570831,4940.4736328125,392,-8.50115871429443,0.182183623313904,439.816131591797,1966.171875,57824,1,193378.024700001,549495.4309,-115.039210731695,X1,16,207,2
X1,4292,13.690824508667,-0.0761311873793602,3440.00439453125,-11.7411403656006,1.5378577709198,0.171614959836006,0.570187926292419,4207.9716796875,440,-11.3624601364136,-0.0224660765379667,563.369018554688,2062.8759765625,38937,0,189749.4352,568484.206599999,-115.106953052305,X1,34,112,7
X1,1545,9.56115818023682,-2.10413956642151,15330.76171875,-6.77407360076904,1.58740305900574,0.311310589313507,0.726380825042725,7488.83740234375,384,-6.66132831573486,0.178860858082771,426.733947753906,2108.607421875,67719,1,167087.175000001,536453.272399999,-115.382737338414,X1,42,146,3
X1,3103,6.55581331253052,-0.0162896048277617,193.210739135742,-7.22695779800415,2.41636037826538,0.295294940471649,0.738516449928284,4761.87646484375,262,-4.95990753173828,0.233491107821465,560.059448242188,3086.48754882812,107953,0,161031.0726,550815.3847,-115.479580970415,X1,64,175,8
X1,2100,6.39459562301636,-0.499864369630814,1173.52099609375,-9.56637477874756,1.40779972076416,0.205957785248756,0.711689233779907,5829.9267578125,214,-2.41672372817993,0.241132006049156,343.716125488281,1563.45349121094,87903,0,187448.455499999,541340.933900001,-115.111769611799,X1,79,45,6
X1,911,8.11569023132324,-1.05193412303925,11689.6640625,-7.06212043762207,2.07196593284607,0.29215195775032,0.762795984745026,5411.38232421875,391,-8.34212303161621,0.230018958449364,464.740295410156,2442.02319335938,70305,1,212682.272700001,526513.9835,-114.756080241954,X1,93,181,3
X1,1945,7.1622838973999,0.314927846193314,284.56640625,-7.82253837585449,2.30356216430664,0.269065201282501,0.679892182350159,2707.06958007812,295,-3.85095977783203,0.228434219956398,577.111267089844,2702.34619140625,71643,0,166201.2116,541861.4133,-115.400254618022,X1,37,66,1
X1,10610,7.33831214904785,-0.7894287109375,185.13493347168,-7.95390510559082,1.94254612922668,0.300199061632156,0.687828004360199,6373.6572265625,247,-2.33517241477966,0.291290938854218,369.704772949219,1589.6650390625,73646,0,184221.986,525840.805,-115.140355359208,X1,12,21,10
X1,4224,8.08781909942627,-2.51166439056396,4858.970703125,-8.53205966949463,2.46474194526672,0.296232581138611,0.658838331699371,5834.9208984375,226,-3.56395411491394,0.169290646910667,442.393280029297,1960.48120117188,88915,1,170890.016899999,568717.766799999,-115.364005529541,X1,75,51,5
X1,810,5.43348121643066,-2.45102262496948,2710.1142578125,-8.43096256256104,1.54540467262268,0.26209232211113,0.708704233169556,5294.7138671875,332,-6.63254976272583,0.13292720913887,391.188690185547,1768.84814453125,90378,1,208666.826199999,526284.5089,-114.810195123213,X1,99,41,3
X1,216,7.70050764083862,-2.64051651954651,954.705383300781,-6.74941158294678,2.72259187698364,0.324234873056412,0.696812331676483,5188.90185546875,280,-4.16363382339478,0.246716290712357,567.22802734375,2590.1455078125,65275,0,209597.7434,520164.1833,-114.792000886588,X1,108,61,4
X1,1316,7.85182189941406,0.110527887940407,460.706359863281,-7.07484722137451,2.31165909767151,0.316710650920868,0.711498379707336,6589.009765625,201,-3.57907199859619,0.125308513641357,354.876678466797,1613.83569335938,115434,0,181866.2546,532379.6514,-115.178618896179,X1,96,176,7
X1,1946,6.25782060623169,2.38711214065552,276.841125488281,-3.40484571456909,5.90582084655762,0.976449251174927,0.615206778049469,5464.685546875,326,-4.43547058105469,0.0693071037530899,465.056121826172,1856.74523925781,48805,0,171145.722999999,541397.379899999,-115.332783176612,X1,25,148,2
X1,1208,8.00715351104736,-6.80494499206543,2551.43896484375,-7.04613351821899,3.03666973114014,0.31498521566391,0.660195767879486,6180.84912109375,379,-3.88957643508911,0.096468560397625,500.227844238281,2190.68481445312,62990,1,167136.599300001,533099.592499999,-115.37865551061,X1,42,146,5
X1,1046,7.22702836990356,0.827731668949127,453.816833496094,-7.70956611633301,2.45858883857727,0.292480558156967,0.658046305179596,3650.99926757812,211,-1.99076056480408,0.186459720134735,588.520568847656,2729.68896484375,85105,0,164154.990700001,532378.410599999,-115.418256597795,X1,57,27,5
X1,3275,8.85649681091309,-1.2871025800705,11144.8125,-8.32405376434326,1.4725239276886,0.284551948308945,0.675976395606995,5006.65966796875,395,-7.32674598693848,0.103056132793427,415.566741943359,1771.72998046875,48435,1,194504.41,549747.726500001,-115.024159313471,X1,50,120,3
X1,588,4.59074974060059,1.14084196090698,40.6928634643555,-7.7118353843689,1.62894451618195,0.271619409322739,0.703182816505432,6378.88427734375,237,-2.07731795310974,0.344936311244965,389.405120849609,1773.24243164062,63871,0,172017.4618,527966.139,-115.307455491866,X1,103,48,9
X1,63,7.63934516906738,-0.4427490234375,383.8798828125,-5.59270191192627,3.14076614379883,0.404700696468353,0.75050687789917,5419.5810546875,260,-3.91769218444824,0.161192342638969,463.641998291016,2403.91870117188,73838,0,208432.516000001,517182.852399999,-114.805015664884,X1,71,56,4
X1,10603,6.38254356384277,0.406575530767441,149.442337036133,-8.74381065368652,1.62484693527222,0.249781861901283,0.664569854736328,5918.728515625,218,-2.35229349136353,0.301150739192963,382.802581787109,1603.26000976562,73912,0,184250.561100001,526129.730599999,-115.140250708831,X1,12,21,10
X1,1687,7.92629098892212,-2.42937564849854,3364.58374023438,-8.73732471466064,1.61807489395142,0.21966777741909,0.639938056468964,2137.90014648438,284,-4.27542018890381,0.392993152141571,579.605224609375,2501.42895507812,88666,1,190688.655300001,535485.4813,-115.062198502156,X1,82,88,6
X1,417,8.62672710418701,-0.552083313465118,480.606414794922,-6.50166368484497,2.23007297515869,0.326395064592361,0.714411914348602,5215.37109375,325,-5.57639837265015,0.0825319811701775,398.796447753906,1921.06823730469,77629,0,206439.0989,523290.1887,-114.837567466928,X1,29,183,2
X1,2961,7.92918968200684,-0.516465902328491,497.570556640625,-11.0463047027588,1.86215806007385,0.201885536313057,0.591818749904633,2256.06884765625,250,-3.42590427398682,0.127378061413765,657.886962890625,2544.296875,90759,0,181248.329500001,547653.6446,-115.20205039821,X1,8,168,3
X1,1094,7.12101364135742,-0.0322265625,378.123352050781,-6.97689771652222,2.16548132896423,0.335134744644165,0.713388025760651,6923.1025390625,198,-2.11426949501038,0.210430324077606,367.040313720703,1680.16772460938,87325,0,163885.1152,532564.6776,-115.422098053605,X1,57,220,5
X1,3618,7.33489847183228,-1.39442276954651,1072.57592773438,-8.17845916748047,1.78043270111084,0.250371336936951,0.714223802089691,6441.4326171875,240,-3.0025908946991,0.177261635661125,517.016052246094,2506.759765625,94120,0,169967.250299999,555434.987,-115.363011573167,X1,22,75,6
X1,2878,9.76501750946045,-0.9010009765625,5658.84033203125,-8.39291858673096,1.72675907611847,0.26599133014679,0.656345069408417,5595.0166015625,275,-4.94462156295776,0.185709103941917,457.634460449219,1981.09118652344,91945,0,180837.6954,547293.8106,-115.20726589806,X1,9,81,3
X1,2268,5.71985769271851,0.615966796875,72.6086654663086,-8.15097045898438,1.55073010921478,0.283682823181152,0.613484501838684,5329.83349609375,378,-3.40747547149658,0.0399919264018536,517.025451660156,2046.96215820312,53267,0,171367.369899999,544195.6197,-115.332607527063,X1,19,47,2
